reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language
de9595d5-e385-4569-b827-c9aafb16c2eb,Vinnie,https://play-lh.googleusercontent.com/a/ACg8ocItaM5i8wFY_U8ncmdPnw-OvYn8sie50niP0iHBmZPjbAWfig=mo,"The app used to work well, but is now exceedingly buggy, resulting in freezing, losing days, falling out of leagues etc. Worst of all is the complete absence of response to the bug screenshots etc. I think its possibly a scheme to encourage paying for additional services, who knows? But its bloody annoying.",1,0,6.26.2,2025-04-22 12:41:37,,,6.26.2,en
21d7a2be-0fd1-4ae4-bfb2-1c0b646b3036,Graham Gill,https://play-lh.googleusercontent.com/a-/ALV-UjV1zgfHo9kgLEsiWxw7S1rU_c0sZRFDBOue1QqddccjMqFA3foH,"I use this app and Busuu for Japanese. Different strengths. This app offers lots of repetition and going back to earlier words and phrases as part of current lessons so they are not forgotten. The games approach is engaging. I really like drawing the Kanji, hiragana and katakana in app. Also there are lots of speaking exercises, even if the AI sometimes approves it when I'm wrong. App could improve by offering more grammar earlier, and more complete coverage of numbers, times, ages etc.",4,7,6.27.4,2025-04-25 10:31:54,,,6.27.4,en
71afea00-f1f4-4fce-ad65-54dceab7c15e,Phil,https://play-lh.googleusercontent.com/a/ACg8ocKEGIbrqMCMEYbya_aC-cKliRrkGp1UzXPAnwFqW9qwdPfpcQ=mo,"Language teaching so so, rather disjointed and little logical flow. Puts far too much emphasis on getting people to compete in leagues at expense of encouraging learning. Seen cases of blatent cheating, ignored by duolingo, and even the odd, and very odd people as well, who are only there to top leagues, not the slightest attempt to learn. With large sections of the courses aimed at school age users not so good for 20+ The service desk just sends auto responses back and no real action",2,1,6.27.4,2025-04-28 02:40:03,,,6.27.4,en
e6d4e8c8-da5e-4060-877c-5cb7958e67e4,Rebecca Waiting,https://play-lh.googleusercontent.com/a/ACg8ocKBdKreNZ2973Y9a0EogZX_WVHng0OGNqFJRi6xYL31xFu56w=mo,"Good concept and brilliant for repetition. The app isn't the most user friendly and there is a lot of trial and error while you figure out the features. But definitely worth it. I love all the challenges and incentives, whether it just be with myself or friends.",4,1,6.25.4,2025-04-14 14:21:13,,,6.25.4,en
aa04829e-c3d3-46ab-8050-ef938340cc25,Никита Пудж,https://play-lh.googleusercontent.com/a/ACg8ocKK1AHRMDO0Pt4JHxwaiEvuAO3rxVf4o8KPkfLc5AUlK_4F7Q=mo,"Dudes, add interval drills and dictations to music section - it's gonna be useful for related to music users a lot (maybe as two last repeatable lessons, or as a daily challenge, or as revision for melodies - bar by bar fill in notes on listening) ....well, if you're already reaching beyond languages, you could add a guitar tuner...and a taxi - practise foreign languages speaking with your drivers. I'm gonna deduct one star for each quarter without feedback )",5,2,6.27.4,2025-04-25 00:40:16,,,6.27.4,en
d4c8f4af-8355-4ae1-bcba-05e8e4d6a27b,Lewis Smith,https://play-lh.googleusercontent.com/a/ACg8ocLRmfTmG6isPs-rPRUWjad5CA8vm1utUiijDwKLj_pldgd0iA=mo,"It's a good app I will give you that. However the ""streak freezes"" are rather painful because they don't allow you to just do a language it makes you do more in this case french than what you actually want to do. I do however like the fact that they have implemented the use of ""friend streaks"" which is a joint streak that you and you friend or family member can do together.",2,0,6.26.2,2025-04-22 02:12:32,,,6.26.2,en
40275492-259b-4dcf-8aae-9bd485267e2b,ibrahim shaheed,https://play-lh.googleusercontent.com/a/ACg8ocLdqTw4Ruy4hcXLKwTobnNcoSvqNZpKBGFkoqOe_pUqy2Uavg=mo,"Duolingo is an incredible app for anyone looking to improve their English skills. It's perfect for both beginners and intermediate learners. The lessons are fun, interactive, and easy to follow. I love how it turns learning into a game—it keeps me motivated every day! The app also helps with pronunciation, grammar, and vocabulary in a simple way. I’ve learned so much in a short time. Highly recommended for anyone who wants to learn English in a fun and effective way!",5,1,6.25.4,2025-04-14 07:54:46,,,6.25.4,en
ce8ee6ed-83e1-4d6f-b3a1-660e53f41f3a,Timmi,https://play-lh.googleusercontent.com/a/ACg8ocLCzVKwMTdi1zvOOaLvzGJnY4hA4Uxc-TVx6s0PDEfZvoq-UA=mo,"Very very good! Love free. But, often it dwells repeatedly too much on easy words and not enough focus on ones that are harder or confusing to grasp. And some words might not be the ones more commonly used in modern jargon. It would be good to diversify, and point out other words to say the same thing. Also the voice recognition is sometimes faulty, giving you an error despite saying it right. Sometimes you have to repeat and anglicize it, for it to understand.",4,16,6.26.2,2025-04-18 08:14:43,,,6.26.2,en
065ccd78-929d-4ff0-8314-9b704ef6d460,Jan Marie Luetzen,https://play-lh.googleusercontent.com/a-/ALV-UjXYU-PbDK1A_6A8egshAtC2PPZ-I6RjtcoR8fufA0QdQ2DKl5Mh,"It's a fun and easy way to learn a language, as every small step is celebrated and there's loads of repetition to ensure sustainable learning. Unfortunately the speaking exercises and the microphone on my phone aren't compatible, but the other exercises are enough for me, for now.",4,0,6.25.4,2025-04-13 21:31:43,,,6.25.4,en
58f5557d-b224-4e10-83af-97d051ff7732,Nikki Bohan,https://play-lh.googleusercontent.com/a/ACg8ocJWGRlxHpxYl2nzsPZUD7kCLSf2AGtm5GC5LbUxmoXbAxescQ=mo,"Seems pretty good so far. The only issue I have is when I have to spell things. I'm dyslexic so I would love to see an option of putting the sentence together without having to lose lives because of a spelling error when I'm more interested in speaking and reading the language, duolingo for dyslexic people where you don't have to spell would be brilliant",4,0,6.26.2,2025-04-17 07:49:45,,,6.26.2,en
92591051-2623-45ca-89f7-b65a401081ad,Anna Calder,https://play-lh.googleusercontent.com/a-/ALV-UjUcuWKm4O6_fRzopVO5zq2Iz7utS4FEbKfkC5PuprREYO3DLTCv-g,"I wish you did not ask to commit. I've not been well and not able to commit. Also, while I'm learning Korean, it would be really helpful if you could show the English word above or somewhere to tell me what o, kku, etc means so I know what I'm learning. A explanation / more info too of the Korean verbs, consannents im learning and correct word format. Otherwise, you are awesome! Thanks so much.",4,0,6.25.4,2025-04-15 20:13:13,,,6.25.4,en
70c70373-02f5-4a71-bbdd-1a8b0477ce5f,Danna CA,https://play-lh.googleusercontent.com/a/ACg8ocI7pGai6NbI6WUUFXa44bY5Q2sbBjyNb7iqgfqf12rOFgZlzg=mo,"Hey guys, Idk if someone else has this issue but I'm learning Japanese from English and whenever an speaking lesson comes across I can't practice, it says that it can't hear me well but it doesn't even give me enough time to say a word. This has been happening for some days now, and it's only while I'm practicing Japanese. In my English lessons, this doesn't happen. I hope you guys can fix this bug cause it's definitely a setback in my learning progress!",4,0,6.27.4,2025-04-27 08:31:20,,,6.27.4,en
f5b511ed-bf0c-43f4-b02b-e99f2f6bc454,Nick Lo,https://play-lh.googleusercontent.com/a-/ALV-UjWzOMCZRj7XLKq-4JgLmPTWh26lBe1f4X6fBjVbKFOLSVoOcKg,ever play a game where at first it's easy to go and then suddenly it becomes impossible and there's a paywall? It sure feels the same with qi and ji on this pinyin lesson. I even put the volume at max and repeat it over and over and it's still super hard to differentiate. It made the hearts go away quickly on some crazy unbelieveable stuff.,1,3,6.26.2,2025-04-18 10:22:08,,,6.26.2,en
5b146735-83e5-4ea5-9b47-4899a3d448f6,Aayush Pal,https://play-lh.googleusercontent.com/a-/ALV-UjWqsaAFbadb9xHhO-RbOQOiRW_E0OhzxYwqf1sfnEDMJVMrYXM,"It's a good app to get started with language learning, the game focussed style adds to the learning experience in a good way, however it doesn't teach you all about the language such as grammar rules, making it at best a way to immerse yourself in a language before officially learning it through other mediums and work as a refresher in case you need to brush up on your skills. Overall a good app.",4,10,6.26.2,2025-04-20 13:34:29,,,6.26.2,en
4bb413dc-f853-4454-a276-8634d73475e3,Jasper Kål,https://play-lh.googleusercontent.com/a-/ALV-UjWPSwmUmlVEZTbMPF_7TS9KCx1GnWgtc4Uy3DXjLRPhU4_doKY,"good concept but needs some work! paying for unlimited mistakes (+no ads) has been a gamechanger. can be frustrating completing some ""listen"" and ""speak"" lessons as the ai isnt excellent with pronunciations in some cases, and no way in app to flag an issue for developers. also little glitches come and go at random, ie my orange ""streak society"" app icon has disappeared for me but not others?",3,1,6.27.4,2025-04-26 11:36:00,,,6.27.4,en
4d72ad28-6d61-4b46-8912-857884f7018c,Marv Rogers,https://play-lh.googleusercontent.com/a-/ALV-UjUN6NJxrH3M8EMhYwArys1T732S85eapCxuQXRSiMi7vuv7nC5R,"DONT BOTHER WITH THIS APP. I have to watch just under two and a half minutes of adverts for every exercise I complete. Thats no incentive to come back every day. I know youre trying to get me to pay for the app and take out the adds, but this is ridiculous ***now the app wants me to pay to keep my 337 day streak intact. it's all about the money not the learning. shame really as this could be a useful tool if it wasn't intent on emptying my wallet. AVOID",1,17,6.27.4,2025-04-27 04:06:42,,,6.27.4,en
b606dbfc-04cb-454f-9e84-71aa00ecf4c5,T Zaps,https://play-lh.googleusercontent.com/a/ACg8ocK5xzevtY4QXlmtsLRJ4GRVkR7tMAQjvEaWXVldqyv-sLxKaA=mo,"I was surprised by how the knowledge percolated through without me even trying. It knows what I need to go over again and offers me that until I remember it. I was able to start at an Intermediate level, which it assessed fairly accurately although I'd have quite enjoyed going over some of the things I knew already. It's possible to learn a lot without paying anything but the Super Family plan is great because you can add people and they don't have to pay.",5,0,6.27.4,2025-04-27 19:12:18,,,6.27.4,en
bef4b009-6a71-420d-83c7-01a588c7a681,Truong Cao,https://play-lh.googleusercontent.com/a/ACg8ocJHbqeSUpwTuy9NToKpK3J_fVbEOaVJb67RmI1DT6uhsXOs=mo,"the updates are always a mess, mixing up all the progress learned. The indicated finished lessons have so many new words never encountered before. Hence, when started the new lesson based on the ""updated"" progress, new sentences, terms are thrown at you. Either duo gives a decent update or let users have the option to go back to the old one before preparing completely to advance to the new program.",1,2,6.27.4,2025-04-25 23:01:05,,,6.27.4,en
eee75983-7930-4d6e-ad08-e1a39dcc1bc8,KARL ROTH,https://play-lh.googleusercontent.com/a-/ALV-UjVtBayq58k0KuV1yJNqfUcUwB5gyLz0HHgmbt01WUsiPzLcrY31,"Issues. Was working, but the course glitched. Cleared cache/data reinstalled on different devices, nothing fixed error message until I deleted the course and started the course again from scratch(pain). I'm a paying member. If app fails again, I will try via the website. If that fails, then I will go to another language provider. 😒",1,2,6.26.2,2025-04-21 07:00:04,,,6.26.2,en
3702c2a9-5d7c-461e-b259-379da99054ff,Aaliyah Hoffman,https://play-lh.googleusercontent.com/a-/ALV-UjXSdJd6T1Ht43Odf-vPdadbi8EVDHq4nsGfcnYNtTK0vi1ZuvY,"I really enjoy playing Duolingo. I like that some voice quizzes you can slow the audio down. I love that at the end of each lesson they give some motivation and support and positivity, it allows me to look forward to my next levels. I'm so happy I can start streaks with my friends and have other friends. I just would like to message people tho. But my favourite part is that it's perfect for competitive people or overachievers as you can join competitions and compete for the rankings! I love it!!",5,28,6.25.4,2025-04-16 02:55:27,,,6.25.4,en
13aa4cbc-2fc6-4189-af26-ca738e8f9bdb,Maeva Sánchez,https://play-lh.googleusercontent.com/a-/ALV-UjWyQML3fEy34jdwK7b7AO50Syq4sFp83X1qFNaK40R89nj3vsAz,"I don't like that they're using AI to correct the exercises — not only because there's a lot of translators looking for a job, but also because that way the ""corrections"" can be wrong too, and due to that the app is not fully useful on actual language learning, but it's the best free option for what I can tell.",3,1,6.27.4,2025-04-28 12:12:43,,,6.27.4,en
0f7e0e44-16d5-4ba5-8868-8f642afecf67,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makes learning fun. That was what I used to think, I now have uninstalled it. I will admit I wasn't paying for it, so maybe I expect to much for free. They recently changed the way you have to earn hearts to keep playing and it quickly became unbearable for me. It also doesn't actually teach you all that well after a certain point. I hard a 520 day streak so I was reluctant to remove it, but I've finally realised It wasn't teaching me in a useful way. my star rating is only for the free version.",2,10,6.27.4,2025-04-29 00:45:18,,,6.27.4,en
2595450e-5a22-4269-bc18-f55a0b96dbcd,Mamata Bachar,https://play-lh.googleusercontent.com/a/ACg8ocLKFh3Ehy5ArVL_yPM5mtAoinX7CE1coWcAnhta-8MC70ZBUg=mo,"Duolingo is a fun and easy-to-use language-learning app that makes studying feel like a game 🎮. It’s great for beginners, with short lessons ⏱️, many language options 🌍, and a free version 💸. However, it may not be enough for advanced learners 📘. Perfect for daily practice and building vocabulary 🧠!",5,6,6.27.4,2025-04-25 22:55:03,,,6.27.4,en
0be6575c-2b76-48f7-8d67-a2633528de07,Anika Masuma,https://play-lh.googleusercontent.com/a-/ALV-UjXt4SLZb8xRmn-6jX8Ya3sCKo7LOkGKKscof49jWLRzWoeallUL,"Duolingo is a fantastic language learning app that has helped millions of people around the world learn new languages. The app's gamified approach makes learning fun and engaging, with a variety of exercises, quizzes, and games that keep you motivated. The lessons are well-structured and cover a wide range of vocabulary and grammar, from basic phrases to more complex concepts. One of the best features of Duolingo is its accessibility. Thank You !! I wanted to write the review in 1000 words...",5,12,6.26.2,2025-04-19 00:24:28,,,6.26.2,en
aa153a73-5767-4cdb-b4b9-8398ef4c9102,Gamerclient,https://play-lh.googleusercontent.com/a-/ALV-UjUU3mkvrwCiTTrs7Axwz5jNyARjMRyyP80-slT-BpdOkKDeDek,I really like the app to brush up on my English and Math. And it really works for that but it also works for new languages like German the stories help a lot more to understand them. I do have a suggestion though after the stories you can give a sort of feedback on them and it corrects the spelling errors you made but you can't always read them entirely so a useful feature would be if you could scroll thru it.,4,0,6.27.4,2025-04-25 03:32:18,,,6.27.4,en
2177cb95-bb05-48b6-9a12-339bdb9c20d8,AM Craft,https://play-lh.googleusercontent.com/a-/ALV-UjUjkrloClzusy_yMPS0ajMHeXTJkKvLHS5ey7S63IIe69Zmtg3i,"Your new speaking exercises where you have to get everything right is so horrendously bad. I have an almost 900 day streak, and I was afraid of losing it because it wouldn't accept my recording. It seems like your own app doesn't even know French either. Also the AI voices sound really bad. Don't promote Duolingo Max, unless you actually have a good sounding product. You don't yet.",1,0,6.26.2,2025-04-22 03:30:14,,,6.26.2,en
68474766-0391-4bcb-9bec-2f6aa9320989,Ritika,https://play-lh.googleusercontent.com/a/ACg8ocIh7ucj4TR8kT3fy_65uPfE3QAWlwmb21GCtcGggKK22KRFMw=mo,"Rn I have been facing a lot of troubles like suddenly this app would change a lot of its features & interface making it tough to use(for everything you do, you'll have to make some kind of purchase through in-game currency or realtime purchase)then after a while, it comes back to original version/interface. But this time the app is stuck, not getting back to normal..not only makes app tough to use but also its running slow. i have updated the app too. idk if it's a loophole or glitch.PLZZ FIX IT",1,8,6.27.4,2025-04-27 16:13:34,,,6.27.4,en
75c3d15a-1dc8-4893-9ea1-ac1ad96c70ff,Patricia Roach,https://play-lh.googleusercontent.com/a-/ALV-UjVOppRUWr-OdsngtDQ7j0i5Cirae-GUbmUFHO7ePFsV1WEoelQ3,"Duolingo is amazing. I am learning to speak Chinese and I have learnt so many words already. I have tried it for free so far but I will definitely be getting a subscription for sure. I've given myself a time frame to work with and I feel like I'm smashing that out with what I have learnt in the last 22 days. I recently checked out, in class, group, one on one lessons in my area but Duolingo subscription is so much cheaper and you can learn everyday, how you want, when you want. It's also FUN 😁",5,1,6.25.4,2025-04-16 18:37:20,,,6.25.4,en
776355bb-31b1-442d-8feb-352f37046449,Ahammedi Fahmida,https://play-lh.googleusercontent.com/a-/ALV-UjW3nl_Y6byrLwVShnh3_TuPp0AEoTjxiFygezKVFvzZf5K5fU7n,"I've been using Duolingo for over a year now, and I honestly love it! It's really fun! I do think it could be even better with a few improvements. For example, I wish there was a chat option to talk with friends who are also using Duolingo. It would also be nice if we could share hearts with our friends when they run out. Overall, Duolingo is an good app for anyone who wants to learn a new language in a fun way! ❤❤",4,2,6.25.4,2025-04-12 21:23:58,,,6.25.4,en
7cbe2d17-3e2f-4c5c-9068-4717ff640fff,Elly Rose,https://play-lh.googleusercontent.com/a/ACg8ocKlF3WIDEi-WM3XEQAq0UxIptOAoB1641_qWAicjSQTcjr23g=mo,"it's pretty good for learning languages, but I'm trying to learn Korean and I feel like the app is bad at picking up my pronunciation for speaking exercises. There is also no phonation guide in alphabetical letters, like how Chinese has Pinyin, making it hard to pronounce unknown words like I keep having to listen to the audio which is not always clear enough for me to try to mimic it. If you could add that feature it'd make it so much better to learn",3,0,6.25.4,2025-04-13 14:29:33,,,6.25.4,en
5b28fe99-8da1-4c95-8151-f4ef2528bd69,Ova9000,https://play-lh.googleusercontent.com/a/ACg8ocLs6evZMGKyqjzHRm6J67_dCy4-rczc2oL7TXF8i1Re0XYD8g=mo,"the structuring of this ""course"" is awful and highly repetative. this just makes you read write and say the same new lines over and over for 30 minutes before moving on to the next section. it doesnt teach you anything foundational. it teaches you a piece of the foundation then expands on it to rapidly then thrusts you back into a different foundation it's like reading a baby book, then a Jane Austin, then back to a baby books. its so stupid",1,3,6.26.2,2025-04-22 05:40:07,,,6.26.2,en
11ff3a64-747a-4449-a217-4ae237267df0,harison berry-lynch,https://play-lh.googleusercontent.com/a/ACg8ocK8Xe6VdlwTMAopdQ5ZzKbu7QJr-GZxpWcBS14Fo_Ls7b_PNg=mo,"It's getting worse recently, they have taken away the one feature I found super helpful which was to practice for more hearts. Now you can only watch ads. I understand they need to make money, but watching 5 ads in a row just so you can retry a lesson you're struggling with is a joke. With practice it kept my knowledge across all units rather fresh but now I feel like I'm forgetting some areas where the focus is just on getting through new units. Become more and more tempted to leave it",2,0,6.26.2,2025-04-18 13:52:38,,,6.26.2,en
3c742618-bbb3-4a6c-885d-660d26ebe865,Deze is voor mobiel,https://play-lh.googleusercontent.com/a-/ALV-UjWVt3SnkVsveHdm-zIFakE26CZH1kc_5csY1P7yXmYA2_BDE2iH,"I have been using it for long time but they made terrible changes to the app. You can no longer use an image on your phone as your profile pic and instead you have a terrible avatar creation. Edit: They removed the dark theme function and practice to gain a heart back on the phone. You are now forced to watch an ad to gain a heart back. They are super greedy with their own (constant) ""push-membership"" ads. I have now given it a 1 star. Duolingo isn't the good old same anymore and it's awful..",1,6,6.27.4,2025-04-24 15:25:35,,,6.27.4,en
aa4c8d54-0d33-4833-89f5-8d823bfdffb7,Abishek Keloth,https://play-lh.googleusercontent.com/a-/ALV-UjXUFnwpjs9NsFGspbuGt1clcHmairxxDr7mpBZqnFiM--g0tRy4,Absolutely an amazing app which made learning in a fun and creative way I appreciate all the effort put into this. Thank you Duolingo team for creating an amazing way to learn different languages always finding a different way to make studying exciting and fun once again. the addition of new courses like Maths and Music is just spectacular. Keep going!,5,7,6.26.2,2025-04-21 10:38:44,,,6.26.2,en
d29146e7-2917-41f7-b399-71a0e0bff26f,Milene Nelson,https://play-lh.googleusercontent.com/a/ACg8ocJRKVJSwCKL65sVTtECrZi20rzNowH4QjJ3XygfobNCvT5WRA=mo,"if I could, I'd give it 100/5. this app is amazing. there are some courses that I really need them to add for English speakers, like Cantonese, but after that I have no reason to complain. And the ads aren't as frequent as I thought. And with a 97 day streak, I'm qualified to say this: Best app for learning!",5,0,6.26.2,2025-04-27 20:52:53,,,6.26.2,en
29f5a150-03d6-455b-8fda-8f5f9a4ce5e1,g l,https://play-lh.googleusercontent.com/a/ACg8ocLF9QCxLIbmMRgztxsxp-gzgBzju4m4jdXYjflWuuFqwdm_uw=mo,"great idea, quite addictive, it could be very good and fun tool to quite easy learn some language, but sadly i dont think that in the last few years any work has gone into teaching language and new/different lessons, enbeterment....mostly just into marketing and how to get more money. (600+days streak, spanish course finished)",3,1,6.27.4,2025-04-25 15:40:12,,,6.27.4,en
da8ab175-877b-4afe-b82a-08de033be4f5,Méi xīngxīng,https://play-lh.googleusercontent.com/a-/ALV-UjVqv7S2UON2oGXTIkIbYxgXb3y31fD4UEOWyf0NOpVk0VylQDky,"Duolingo is the most excellent learning app . I have used many apps for learning English & Chinese but Duolingo is the most convenient app for learning. In app, I can practice listening,speaking, reading and writing . They even check my pronunciation . After I have learned with using Duolingo, I got many compliments about my pronunciation .",5,0,6.26.2,2025-04-19 12:23:29,,,6.26.2,en
6db996ef-ca78-4ce1-9e29-973b6cdb2b33,Chris King,https://play-lh.googleusercontent.com/a/ACg8ocJQeqsxC_-Vu6bwP9QR3v9RCO23uMEA53wVP4NMBP35a1NZGL_u=mo,"I think the paid version of the app gave you a good chance of learning a new language until they introduced DuoLingo Max. Now, you can pay even more money for Duolingo Max and get the same features you were originally paying for on Duolingo. With the normal subscription to Duolingo, when you make a mistake, they now won't tell you why it's a mistake and what you did wrong unless you pay even more money.",3,0,6.26.2,2025-04-20 09:01:14,,,6.26.2,en
686940e8-cd5c-4138-925f-fa234642388e,Ely Ushkov,https://play-lh.googleusercontent.com/a/ACg8ocKg8GtoeBbdytm3CqUy2r93dFINJjrkynppgl0Yf-ooubPILg=mo,at some point the app will just not let you progress any further. you'd end up with either the choice to buy super Duolingo for $25/Mon or give up and forget about it. you think support would help out? nah I've reached out multiple times and they don't care. you're better off learning on your own or use a different app.,1,2,6.27.4,2025-04-22 21:55:52,,,6.27.4,en
cd6172a5-9dab-4df7-b749-5a279bfe3188,Joachim Jungner,https://play-lh.googleusercontent.com/a-/ALV-UjV7le__O9TbvTlcnIeBFcWnC5b3-pGMkas782GL1c123KpSEXoO,"I'm very torn in this review. On one hand, this is one of the best examples of gamified learning that I've experienced. On the other hand, the lessons are very rigid. I'm Swedish. But the lessons only explain how to say I'm Brazilian, English, Japanese or American. I can say I'm not any of those, but that still leaves some 200 countries to choose from. And jumping directly to the lesson 'get help while traveling'? You will need to pass the test for ""small talking to your neighbors' first. So...",3,0,6.25.4,2025-04-11 14:15:47,,,6.25.4,en
1a7067b5-98eb-42a4-815a-de7aec188178,Mc_Sync A.D,https://play-lh.googleusercontent.com/a-/ALV-UjW4kOcXrWGc330oOkRDzRLDVAaogbePaeKnK3f9Z4rhbIFs1wS4,"Okay.. I didn't mind the occasional ads before but now? for every finished lesson, you give me an add? and it wasn't short at all. Now I'm less motivated to learn anything. I came in to have an all night lesson but the ad just kills it. Yes it doesn't matter that one person doesn't pay for the super ver but come on, really? No wonder nobody likes Duo anymore. 😢",3,0,6.25.4,2025-04-14 21:48:13,,,6.25.4,en
1437f5db-261d-43d5-97fe-501c619f0731,Madeline Dumesny,https://play-lh.googleusercontent.com/a-/ALV-UjUY_m2G3XNA9rNhknf22Vr3x-8irCOdX_bvNjyd-c-XV9CiIL_t,"Very good app, does really help to learn a language. Subscription is not needed to do well which is awesome as well. Would like a feature which allows you to learn stuff about you specifically. like talk about work for example, I'm a paediatric nurse, and duo would not teach me how to say that in Korean.",4,0,6.25.4,2025-04-14 20:07:47,,,6.25.4,en
4a83cac3-7167-4b90-9366-e4b0f0fd2534,Daniel Brinkman,https://play-lh.googleusercontent.com/a-/ALV-UjU3kFLmgnJGrS-D7RGhP1bvyJzyJtO1u3riUVFpw_NGWNCYKnjQ,"Charged my partner almost $100 for a yearly membership (even though the price is broken down to monthly). Very deceptive tactic. They even state they generally don't offer refunds - way to stand behind your product. More like buyer beware. Probably automatically renews too, doesn't it? If you were looking for how to encourage me to look into other language learning methods, congratulations. Try Busuu. It's cheaper and does a better job overall.",1,21,6.25.4,2025-04-24 16:28:20,,,6.25.4,en
c460c074-1cc3-4606-83e0-4da2ddd11c20,Averil Kay,https://play-lh.googleusercontent.com/a/ACg8ocLZQqc0bNlA7Lns2RZAc4vmc7-lphy6QsWmQubbSeaA_xCl0N8=mo,"I love this app! besides the ads, it is a great way to learn a language or support your skills while learning a different way. however, it's important to note that a full duolingo course won't make you fluent on its own. you still need to put the effort into other methods like immersion. anyway, I 100% recommend this app to anybody who wants to start learning a language",5,3,6.25.4,2025-04-14 17:37:43,,,6.25.4,en
3d78425f-2ee7-4304-b5fa-743517d111ae,A P,https://play-lh.googleusercontent.com/a/ACg8ocKd573f0gSQcpXQO4cPaJO9Qf1vEkNJhZlaoqZAkcV3r08zRg=mo,"25/04/25 Further upgrade and now it's just ads or pay, not conducive to learning at all unless you get Duo Max 12/12/24Poor user experience since upgrade. Used to be able to learn & manage at your own pace. The little quests & stories were good fun. However since the new upgrade with the constant push to spend money means I am spending less time each day & not missing it. The impetus for this hobby is now slowly being eroded. My quest has come to an end!",1,106,6.27.4,2025-04-25 15:53:38,,,6.27.4,en
d8c7ea92-f58b-4757-aaa0-042374ae8aea,Manvendra Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUMQEhxuUrV3lxfsvFChUvxBrRqK8x2gPoWkdaZh1U2OZ1LczBq,"I never imagined a learning app could be this fun and engaging! Duolingo keeps me hooked with its gamified lessons, charming characters, and delightful animations. Every time I open the app, it brings a smile to my face. It’s not just educational—it’s genuinely enjoyable. Totally worth every penny. I’m on the family plan and share it with my wife—we both love it!",5,1,6.26.2,2025-04-24 16:14:59,,,6.26.2,en
319ee0ef-adcd-4a6e-a6b8-5e0e3c6fe568,Savannah Nolte,https://play-lh.googleusercontent.com/a/ACg8ocLsAOC8nQxPMdenzfQhlc9hZtg0b_TGdwAyobSMr92vOdeRLA=mo,"it's a great app. I have learnt so much. Whereby articles are concerned (the, an, a), it does get a bit confusing because the free version doesn't explain the grammar concepts or why you use the word, it just introduces it. I do think super or max would be worth it if you can afford the membership as I understand they explain these things in further detail. (I am doing Italian) this might be dependent on the language as well, I suppose. I love the free trials they give, they are awesome.",5,14,6.26.2,2025-04-21 03:02:26,,,6.26.2,en
b1c953f7-1573-4705-b90a-a10e154f6c40,Randolph Peacock,https://play-lh.googleusercontent.com/a-/ALV-UjX6Y_FQwla81xqCVR28NxrQaI6JpNsv01PF7qAcMs8W7Xbue19a,"It's an enjoyable process. the app works quite well. Im not sure why they bother with gems or points or stars. I think that's just wasted programming. In any instructional app. If people are willing to download and in many cases pay for a subscription to learn something. im pretty sure they don't need infantile motivational side games to preoccupy their mind on the app. The user I think would be better served with ""recaps"" of the last stage completed. successes and failures alike.",5,0,6.26.2,2025-04-18 16:05:24,,,6.26.2,en
def1cba2-0beb-4ad2-a01c-fa7f7c50b394,Rest,https://play-lh.googleusercontent.com/a-/ALV-UjWjn2LDwUZ_FwQkawN7J5UbXOE7busGL8X_pe19o7pjxgQr5Dc,"duo devs it's really unclear to me why you took something so beautiful and about learning and making connections and ruined it. I get it nothing is free but do you all have to take the ad pop up rate so high?! it started manageable by one ad after each lesson but now it's two... yo🤔 this...is just too much to process, I get it I had to be broke and I might not be your target market cool but it's not a way you should drive things, if you want a bigger community, my opinion.",3,0,6.25.4,2025-04-09 23:01:18,,,6.25.4,en
33a9c4c1-080a-47d4-80f5-4d003336ffdc,Thobeka Mceleni,https://play-lh.googleusercontent.com/a/ACg8ocJhEFVuwsyufQEMPgR6XEoLRMpuB1H-yOtC7RY8GtGsoCw_QA=mo,"I'm currently learning French, and I enjoy it so much. I've tried Super Duolingo before but had to let go of my subscription(I'm only a student chile). But I would encourage you guys to try it out. It comes with a lot of advantages. You can make as many mistakes as you want with no hearts running out. You can learn to speak the actual language any time of the day. And a lot more. Anyways, je m'appelle Thobeka et j'habite á South Africa(I learnt this today, lol)",4,0,6.25.4,2025-04-12 20:02:11,,,6.25.4,en
7eb9cf11-a346-469b-9b75-9f129e802202,Razvan,https://play-lh.googleusercontent.com/a-/ALV-UjU6-MHVws18w2XiGyTHV0Qo5wyVamOSxTGrGjpIvfaYgzAX_nz7,"FIX YOUR APP PLEASE! I am supposed to get 20xp or more, depending on the potion I currently have in use, per target practice session, yet I get one time 20xp, and one time 6xp (0.3x of the xp O should be getting, depending on the multiplier, with 2x potion I get 12 xp, with 3x I get 18xp) Fix the app, it's a super annoying bug, especially when you want to race for a tournament, and it shouldn t even take so long to fix...",1,4,6.25.4,2025-04-14 02:36:09,,,6.25.4,en
